1758,different,18
3414,same,0
3255,same,1
860,different,6
1085,different,23
1004,different,41
1417,different,7
2444,same,0
931,different,25
527,different,8
806,different,8
3518,same,1
1138,different,20
3524,same,0
761,different,29
1227,different,40
1813,same,6
2832,same,1
3730,same,0
2447,same,3
3403,same,0
261,different,21
1521,different,21
3177,same,0
25,different,19
3835,same,0
3355,same,0
3990,same,1
541,different,24
2909,same,0
2270,same,0
1878,different,12
3748,same,1
2001,same,1
2131,same,0
1354,different,8
29,different,16
275,different,23
499,different,9
600,different,18
783,different,33
93,different,28
1347,different,27
1421,different,25
2729,same,0
1808,different,14
556,different,9
2764,same,0
1202,different,27
3582,same,0
2545,same,0
933,different,10
3006,same,0
1446,different,14
2414,same,0
3261,same,2
3973,same,1
3397,same,1
866,different,23
324,different,14
3922,same,0
2075,same,0
84,different,14
1669,different,11
3045,same,0
3805,same,2
2578,same,0
840,different,20
481,different,20
491,different,7
3037,same,0
738,different,29
560,different,14
2989,same,0
2066,same,1
1788,different,7
623,different,30
3357,same,0
1008,different,15
1912,different,36
1741,different,30
2746,same,0
1385,different,38
1462,different,28
2829,same,0
464,different,18
1352,different,17
2801,same,0
1709,different,20
1494,different,27
1300,different,22
3703,same,0
2199,same,1
3746,same,1
1452,different,36
198,different,35
3079,same,0
376,different,19
1264,different,4
3994,same,0
3851,same,0
3101,same,0
3788,same,0
3335,same,0
1621,different,7
2965,same,0
2977,same,0
2596,same,1
316,different,18
2995,same,1
430,different,12
1303,different,22
1721,different,2
207,different,19
720,different,22
3336,same,1
2564,same,1
1680,different,31
1895,different,12
1628,different,32
2138,same,1
2566,same,2
514,different,3
1787,different,11
2456,same,0
3521,same,0
1812,different,37
3268,same,0
3369,same,0
1708,different,6
3147,same,0
2944,same,0
3191,same,0
2770,same,0
1803,different,30
1089,different,12
3808,same,0
2179,same,0
3174,same,3
1251,different,38
2934,same,0
2641,same,0
2317,same,0
3258,same,1
2445,same,1
3316,same,0
2315,same,1
2294,same,2
476,different,31
2119,same,0
962,different,21
863,different,12
1364,different,19
214,different,8
58,different,24
2739,same,0
3014,same,0
1515,different,20
2014,same,0
3404,same,0
2973,same,2
1889,different,28
293,different,20
1642,different,19
1430,different,5
3364,same,3
3656,same,1
650,different,9
